DataHora;Satelite;Pais;Estado;Municipi;Bioma;DiaSemCh;Precipit;RiscoFog;Latitude;Longitud;AreaIndu;FRP
2018/12/17 00:04:07;GOES-16;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,63";"-54,16";;
2018/12/17 00:04:07;GOES-16;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,61";"-54,16";;
2018/12/17 00:05:52;METOP-B;Brasil;RIO DE JANEIRO;RIO DE JANEIRO;Mata Atlantica;0;0;0;"-22,9014";"-43,714901";;
2018/12/17 00:10:08;METOP-B;Brasil;RIO GRANDE DO NORTE;VICOSA;Caatinga;0;0;0;"-5,9917";"-37,966099";;
2018/12/17 00:19:06;GOES-16;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,63";"-54,16";;
2018/12/17 00:19:06;GOES-16;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,61";"-54,16";;
2018/12/17 00:22:19;NOAA-18D;Brasil;MATO GROSSO;CACERES;Amazonia;0;0;0;"-15,724646";"-57,692032";;
2018/12/17 00:22:19;NOAA-18D;Brasil;MATO GROSSO;CACERES;Amazonia;0;0;0;"-15,723406";"-57,684555";;
2018/12/17 00:22:22;NOAA-18D;Brasil;MATO GROSSO;VILA BELA DA SANTISSIMA TRINDADE;Amazonia;0;0;0;"-16,073908";"-59,934029";;
2018/12/17 00:22:22;NOAA-18D;Brasil;MATO GROSSO;VILA BELA DA SANTISSIMA TRINDADE;Amazonia;0;0;0;"-16,072723";"-59,92638";;
2018/12/17 00:24:04;NOAA-18D;Brasil;MATO GROSSO;ARIPUANA;Amazonia;0;0;0;"-9,741347";"-60,219204";;
2018/12/17 00:24:04;NOAA-18D;Brasil;MATO GROSSO;ARIPUANA;Amazonia;0;0;0;"-9,74019";"-60,212013";;
2018/12/17 00:34:06;GOES-16;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,63";"-54,16";;
2018/12/17 00:34:06;GOES-16;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,61";"-54,16";;
2018/12/17 00:49:07;GOES-16;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,63";"-54,16";;
2018/12/17 00:49:07;GOES-16;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,61";"-54,16";;
2018/12/17 01:03:03;GOES-16;Brasil;PARANA;GUAIRACA;Mata Atlantica;0;0;0;"-22,94";"-52,74";;
2018/12/17 01:04:06;GOES-16;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,63";"-54,16";;
2018/12/17 01:04:06;GOES-16;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,61";"-54,16";;
2018/12/17 01:05:00;TERRA_M-M;Brasil;ALAGOAS;CORURIPE;Mata Atlantica;0;0;0;"-10,237";"-36,293";;71.6
2018/12/17 01:05:00;TERRA_M-M;Brasil;ALAGOAS;CORURIPE;Mata Atlantica;0;0;0;"-10,239";"-36,303";;47.7
2018/12/17 01:05:00;TERRA_M-M;Brasil;ALAGOAS;CORURIPE;Mata Atlantica;0;0;0;"-10,247";"-36,292";;24.8
2018/12/17 01:05:00;TERRA_M-M;Brasil;ALAGOAS;CORURIPE;Mata Atlantica;0;0;0;"-10,248";"-36,302";;18.2
2018/12/17 01:05:00;TERRA_M-M;Brasil;SERGIPE;MARUIM;Mata Atlantica;0;0;0;"-10,752";"-37,15";;62.6
2018/12/17 01:05:00;TERRA_M-M;Brasil;ALAGOAS;BARRA DE SAO MIGUEL;Mata Atlantica;0;0;0;"-9,822";"-35,917";;5.6
2018/12/17 01:05:00;TERRA_M-M;Brasil;ALAGOAS;CAMPO ALEGRE;Mata Atlantica;0;0;0;"-9,885";"-36,269";;5.1
2018/12/17 01:05:00;TERRA_M-M;Brasil;ALAGOAS;CAMPO ALEGRE;Mata Atlantica;0;0;0;"-9,886";"-36,279";;6.1
2018/12/17 01:18:02;GOES-16;Brasil;PARANA;GUAIRACA;Mata Atlantica;0;0;0;"-22,94";"-52,74";;
2018/12/17 01:19:06;GOES-16;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,63";"-54,16";;
2018/12/17 01:19:06;GOES-16;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,61";"-54,14";;
2018/12/17 01:19:06;GOES-16;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,61";"-54,16";;
2018/12/17 01:33:04;GOES-16;Brasil;PARANA;GUAIRACA;Mata Atlantica;0;0;0;"-22,94";"-52,74";;
2018/12/17 01:33:04;GOES-16;Brasil;PARANA;GUAIRACA;Mata Atlantica;0;0;0;"-22,91";"-52,74";;
2018/12/17 01:34:07;GOES-16;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,63";"-54,16";;
2018/12/17 01:34:07;GOES-16;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,61";"-54,14";;
2018/12/17 01:34:07;GOES-16;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,61";"-54,16";;
2018/12/17 01:49:06;GOES-16;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,63";"-54,16";;
2018/12/17 01:49:06;GOES-16;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,61";"-54,16";;
2018/12/17 01:49:20;METOP-B;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,5966";"-54,166698";;
2018/12/17 01:49:20;METOP-B;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,5912";"-54,146099";;
2018/12/17 01:49:20;METOP-B;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,6063";"-54,164101";;
2018/12/17 01:49:20;METOP-B;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,6009";"-54,143501";;
2018/12/17 01:49:20;METOP-B;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,6159";"-54,1614";;
2018/12/17 01:50:31;METOP-B;Brasil;MATO GROSSO;ARIPUANA;Amazonia;0;0;0;"-9,7185";"-60,1973";;
2018/12/17 02:04:06;GOES-16;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,63";"-54,16";;
2018/12/17 02:04:06;GOES-16;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,61";"-54,16";;
2018/12/17 02:19:07;GOES-16;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,63";"-54,16";;
2018/12/17 02:19:07;GOES-16;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,61";"-54,16";;
2018/12/17 02:34:06;GOES-16;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,63";"-54,16";;
2018/12/17 02:45:00;TERRA_M-M;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,605";"-54,171";;32
2018/12/17 02:45:00;TERRA_M-M;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,62";"-54,168";;62.9
2018/12/17 02:45:00;TERRA_M-M;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,635";"-54,165";;16.6
2018/12/17 02:45:00;TERRA_M-M;Brasil;MATO GROSSO;VILA BELA DA SANTISSIMA TRINDADE;Amazonia;0;0;0;"-16,092";"-59,917";;3.7
2018/12/17 02:45:00;TERRA_M-M;Brasil;MATO GROSSO;COLNIZA;Amazonia;0;0;0;"-9,12";"-61,504";;9.4
2018/12/17 02:45:00;TERRA_M-M;Brasil;MATO GROSSO;COLNIZA;Amazonia;0;0;0;"-9,129";"-61,503";;10.8
2018/12/17 02:45:00;TERRA_M-M;Brasil;MATO GROSSO;ARIPUANA;Amazonia;0;0;0;"-9,923";"-59,905";;5.7
2018/12/17 02:45:00;TERRA_M-M;Brasil;MATO GROSSO DO SUL;PORTO MURTINHO;Pantanal;0;0;0;"-21,953";"-57,9";;10
2018/12/17 03:00:00;NPP-375;Brasil;ALAGOAS;MATRIZ DE CAMARAGIBE;Mata Atlantica;0;0;0;"-9,08631";"-35,6422";;1.3
2018/12/17 03:00:00;NPP-375;Brasil;ALAGOAS;MATRIZ DE CAMARAGIBE;Mata Atlantica;0;0;0;"-9,09167";"-35,64314";;1.3
2018/12/17 03:04:07;GOES-16;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,63";"-54,16";;
2018/12/17 03:04:07;GOES-16;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,61";"-54,16";;
2018/12/17 03:19:06;GOES-16;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,63";"-54,16";;
2018/12/17 03:19:06;GOES-16;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,61";"-54,16";;
2018/12/17 03:34:06;GOES-16;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,61";"-54,16";;
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;VILA RICA;Amazonia;0;0;0;"-10,01432";"-51,77689";;0.5
2018/12/17 04:42:00;NPP-375;Brasil;TOCANTINS;APARECIDA DO RIO NEGRO;Cerrado;0;0;0;"-10,05166";"-48,00705";;1
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;SANTA CRUZ DO XINGU;Amazonia;0;0;0;"-10,17864";"-52,173";;0.7
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;SANTA CRUZ DO XINGU;Amazonia;0;0;0;"-10,17919";"-52,1695";;1.1
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;SANTA CRUZ DO XINGU;Amazonia;0;0;0;"-10,19857";"-52,17622";;0.6
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;SANTA CRUZ DO XINGU;Amazonia;0;0;0;"-10,20244";"-52,17325";;0.6
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;SANTA CRUZ DO XINGU;Amazonia;0;0;0;"-10,20576";"-52,17379";;0.6
2018/12/17 04:42:00;NPP-375;Brasil;TOCANTINS;SANTA TEREZA DO TOCANTINS;Cerrado;0;0;0;"-10,30816";"-47,82908";;1.4
2018/12/17 04:42:00;NPP-375;Brasil;TOCANTINS;DUERE;Cerrado;0;0;0;"-11,30106";"-49,63998";;1.6
2018/12/17 04:42:00;NPP-375;Brasil;TOCANTINS;DUERE;Cerrado;0;0;0;"-11,30459";"-49,64052";;1.6
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;CLAUDIA;Amazonia;0;0;0;"-11,52726";"-54,85639";;5.2
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;UNIAO DO SUL;Amazonia;0;0;0;"-11,63303";"-54,33261";;1.9
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;UNIAO DO SUL;Amazonia;0;0;0;"-11,63458";"-54,34461";;1.8
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;UNIAO DO SUL;Amazonia;0;0;0;"-11,63521";"-54,34081";;1.8
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;UNIAO DO SUL;Amazonia;0;0;0;"-11,63739";"-54,349";;0.7
2018/12/17 04:42:00;NPP-375;Brasil;TOCANTINS;NATIVIDADE;Cerrado;0;0;0;"-11,83919";"-47,59613";;1.5
2018/12/17 04:42:00;NPP-375;Brasil;TOCANTINS;NATIVIDADE;Cerrado;0;0;0;"-11,8399";"-47,59101";;1.5
2018/12/17 04:42:00;NPP-375;Brasil;TOCANTINS;TAIPAS DO TOCANTINS;Cerrado;0;0;0;"-11,95619";"-47,05376";;1.7
2018/12/17 04:42:00;NPP-375;Brasil;TOCANTINS;TAIPAS DO TOCANTINS;Cerrado;0;0;0;"-11,9603";"-47,05437";;1.7
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;FELIZ NATAL;Amazonia;0;0;0;"-12,33054";"-54,78406";;1
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;FELIZ NATAL;Amazonia;0;0;0;"-12,4907";"-54,88321";;1.4
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,60136";"-54,16372";;1.9
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,60416";"-54,168";;1.4
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,60476";"-54,16429";;1.9
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,60537";"-54,16058";;1.9
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,60597";"-54,15686";;2.3
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,60756";"-54,16858";;1.7
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,60816";"-54,16486";;2.4
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,60877";"-54,16115";;2.4
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,60937";"-54,15744";;1.7
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,61096";"-54,16916";;1.7
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,61156";"-54,16544";;2.4
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,61217";"-54,16173";;2.4
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,61277";"-54,15802";;1.7
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,61436";"-54,16973";;2.8
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,61496";"-54,16602";;2.5
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,61557";"-54,16231";;2.5
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,61617";"-54,1586";;1.1
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,61776";"-54,17031";;2.8
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,61837";"-54,1666";;2.5
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,61897";"-54,16289";;2.5
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,61957";"-54,15919";;1.1
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,62116";"-54,17089";;2.2
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,62177";"-54,16719";;2.2
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,62237";"-54,16348";;2.2
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,62297";"-54,15977";;0.9
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,62396";"-54,17521";;2.2
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,62457";"-54,17148";;2.2
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,62517";"-54,16777";;2.2
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,62577";"-54,16405";;2.2
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,62736";"-54,1758";;1.8
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,62796";"-54,17207";;1.8
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,62857";"-54,16835";;2.3
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,62917";"-54,16463";;2.3
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,63064";"-54,17554";;2.4
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,63076";"-54,1764";;1.8
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,63126";"-54,17181";;2.4
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,63136";"-54,17266";;1.8
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,63187";"-54,16809";;1.3
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,63197";"-54,16894";;2.3
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,63248";"-54,16439";;1.3
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,63257";"-54,16523";;2.3
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,63527";"-54,16868";;1.3
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,63588";"-54,16497";;1.3
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,88059";"-54,12191";;0.6
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,88338";"-54,12619";;0.8
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,89536";"-54,11682";;0.5
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,89815";"-54,12108";;1.5
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,89875";"-54,11739";;1.5
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,90094";"-54,12535";;1.2
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,90154";"-54,12165";;1.5
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,90214";"-54,11797";;1.5
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,90493";"-54,12223";;1.1
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,90553";"-54,11854";;1.1
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;PARANATINGA;Amazonia;0;0;0;"-12,90892";"-54,11912";;1.1
2018/12/17 04:42:00;NPP-375;Brasil;TOCANTINS;PALMEIROPOLIS;Cerrado;0;0;0;"-13,1114";"-48,23687";;1.1
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;GAUCHA DO NORTE;Amazonia;0;0;0;"-13,41158";"-53,81867";;0.7
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;CAMPINAPOLIS;Cerrado;0;0;0;"-13,82268";"-53,08687";;2.1
2018/12/17 04:42:00;NPP-375;Brasil;PARA;BAIAO;Amazonia;0;0;0;"-2,77877";"-49,64802";;0.8
2018/12/17 04:42:00;NPP-375;Brasil;PARA;BRASIL NOVO;Amazonia;0;0;0;"-3,29123";"-52,54915";;3.4
2018/12/17 04:42:00;NPP-375;Brasil;PARA;URUARA;Amazonia;0;0;0;"-3,40841";"-53,79189";;0.8
2018/12/17 04:42:00;NPP-375;Brasil;PARA;ANAPU;Amazonia;0;0;0;"-3,47325";"-51,21148";;2.1
2018/12/17 04:42:00;NPP-375;Brasil;PARA;URUARA;Amazonia;0;0;0;"-3,7188";"-53,69518";;1.4
2018/12/17 04:42:00;NPP-375;Brasil;PARA;URUARA;Amazonia;0;0;0;"-3,71946";"-53,69381";;0.8
2018/12/17 04:42:00;NPP-375;Brasil;MARANHAO;BALSAS;Cerrado;0;0;0;"-7,95551";"-45,87441";;2.2
2018/12/17 04:42:00;NPP-375;Brasil;MARANHAO;BALSAS;Cerrado;0;0;0;"-7,95625";"-45,87439";;2.5
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;COLNIZA;Amazonia;0;0;0;"-9,12137";"-61,50631";;0.9
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;COLNIZA;Amazonia;0;0;0;"-9,12206";"-61,50259";;0.9
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;COLNIZA;Amazonia;0;0;0;"-9,12689";"-61,50735";;0.9
2018/12/17 04:42:00;NPP-375;Brasil;TOCANTINS;ABREULANDIA;Cerrado;0;0;0;"-9,27";"-49,60247";;0.5
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;ARIPUANA;Amazonia;0;0;0;"-9,72038";"-60,20426";;7
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;ARIPUANA;Amazonia;0;0;0;"-9,72118";"-60,19985";;7.4
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;ALTA FLORESTA;Amazonia;0;0;0;"-9,77762";"-55,84932";;1.6
2018/12/17 04:42:00;NPP-375;Brasil;MATO GROSSO;ARIPUANA;Amazonia;0;0;0;"-9,92383";"-59,9055";;1.5
2018/12/17 04:42:00;NPP-375;Brasil;GOIAS;CRIXAS;Cerrado;0;0;0;"-14,61152";"-49,85289";;1.4
2018/12/17 04:42:00;NPP-375;Brasil;GOIAS;BARRO ALTO;Cerrado;0;0;0;"-14,74543";"-48,76332";;1.2
2018/12/17 04:42:00;NPP-375;Brasil;GOIAS;BARRO ALTO;Cerrado;0;0;0;"-14,7462";"-48,7701";;0.6
2018/12/17 04:42:00;NPP-375;Brasil;GOIAS;BARRO ALTO;Cerrado;0;0;0;"-14,74685";"-48,7653";;1.1
2018/12/17 04:42:00;NPP-375;Brasil;GOIAS;BARRO ALTO;Cerrado;0;0;0;"-15,08036";"-48,94274";;1.7
2018/12/17 04:42:00;NPP-375;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;0;0;0;"-15,56879";"-47,85655";;0.8
2018/12/17 04:42:00;NPP-375;Brasil;PARA;PLACAS;Amazonia;0;0;0;"-3,93003";"-54,24227";;0.9
2018/12/17 04:42:00;NPP-375;Brasil;PARA;PLACAS;Amazonia;0;0;0;"-3,93073";"-54,23787";;0.8
2018/12/17 04:42:00;NPP-375;Brasil;PARA;PLACAS;Amazonia;0;0;0;"-3,93375";"-54,2429";;0.9
2018/12/17 04:42:00;NPP-375;Brasil;PARA;PLACAS;Amazonia;0;0;0;"-3,93446";"-54,23848";;0.8
2018/12/17 04:42:00;NPP-375;Brasil;PARA;RUROPOLIS;Amazonia;0;0;0;"-4,40145";"-55,19287";;1.8
2018/12/17 04:42:00;NPP-375;Brasil;PARA;RUROPOLIS;Amazonia;0;0;0;"-4,40227";"-55,18781";;1.8
2018/12/17 04:48:00;NPP-375;Brasil;MATO GROSSO;CAMPO VERDE;Cerrado;0;0;0;"-15,00197";"-54,59019";;1.4
2018/12/17 04:48:00;NPP-375;Brasil;MATO GROSSO;GENERAL CARNEIRO;Cerrado;0;0;0;"-15,54937";"-52,75016";;0.9
2018/12/17 04:48:00;NPP-375;Brasil;MATO GROSSO;GENERAL CARNEIRO;Cerrado;0;0;0;"-15,54993";"-52,74656";;2.7
2018/12/17 04:48:00;NPP-375;Brasil;MATO GROSSO;PONTES E LACERDA;Amazonia;0;0;0;"-15,66778";"-59,28143";;2.5
2018/12/17 04:48:00;NPP-375;Brasil;MATO GROSSO;CACERES;Amazonia;0;0;0;"-15,6914";"-57,6836";;1.8
2018/12/17 04:48:00;NPP-375;Brasil;MATO GROSSO;PONTAL DO ARAGUAIA;Cerrado;0;0;0;"-16,04651";"-52,61218";;1.2
2018/12/17 04:48:00;NPP-375;Brasil;MATO GROSSO;PONTAL DO ARAGUAIA;Cerrado;0;0;0;"-16,04985";"-52,61272";;1.2
2018/12/17 04:48:00;NPP-375;Brasil;MATO GROSSO;ITIQUIRA;Cerrado;0;0;0;"-17,51445";"-54,99854";;0.8
2018/12/17 04:48:00;NPP-375;Brasil;MATO GROSSO;ITIQUIRA;Cerrado;0;0;0;"-17,51507";"-54,99479";;1.3
2018/12/17 04:48:00;NPP-375;Brasil;MATO GROSSO;ITIQUIRA;Cerrado;0;0;0;"-17,51782";"-54,99914";;0.8
2018/12/17 04:48:00;NPP-375;Brasil;PARANA;PARANAVAI;Mata Atlantica;0;0;0;"-23,11153";"-52,45545";;0.7
2018/12/17 04:48:00;NPP-375;Brasil;PARANA;RIO BRANCO DO SUL;Mata Atlantica;0;0;0;"-25,08272";"-49,41972";;1.7
2018/12/17 04:48:00;NPP-375;Brasil;PARANA;BALSA NOVA;Mata Atlantica;0;0;0;"-25,45751";"-49,6096";;0.8
2018/12/17 04:48:00;NPP-375;Brasil;GOIAS;BOM JARDIM DE GOIAS;Cerrado;0;0;0;"-16,33276";"-52,05947";;1.5
2018/12/17 04:48:00;NPP-375;Brasil;MINAS GERAIS;LAGAMAR;Cerrado;0;0;0;"-18,18785";"-46,66396";;0.9
2018/12/17 04:48:00;NPP-375;Brasil;GOIAS;TRES RANCHOS;Cerrado;0;0;0;"-18,30698";"-47,71875";;1.5
2018/12/17 04:48:00;NPP-375;Brasil;GOIAS;TRES RANCHOS;Cerrado;0;0;0;"-18,309";"-47,71675";;0.7
2018/12/17 04:48:00;NPP-375;Brasil;MATO GROSSO DO SUL;COXIM;Cerrado;0;0;0;"-18,30949";"-54,64787";;0.9
2018/12/17 04:48:00;NPP-375;Brasil;MATO GROSSO DO SUL;COXIM;Cerrado;0;0;0;"-18,31009";"-54,64419";;1
2018/12/17 04:48:00;NPP-375;Brasil;MATO GROSSO DO SUL;COXIM;Cerrado;0;0;0;"-18,31223";"-54,65214";;0.9
2018/12/17 04:48:00;NPP-375;Brasil;MATO GROSSO DO SUL;PARAISO DAS AGUAS;Cerrado;0;0;0;"-19,01887";"-52,91819";;2.4
2018/12/17 04:48:00;NPP-375;Brasil;MATO GROSSO DO SUL;PARAISO DAS AGUAS;Cerrado;0;0;0;"-19,01943";"-52,91446";;2.4
2018/12/17 04:48:00;NPP-375;Brasil;MATO GROSSO DO SUL;PARANAIBA;Cerrado;0;0;0;"-19,70636";"-51,272";;1.3
